run_id,module_name,category,status,critical,rows,latest_value,message,finished_at_utc
20260604T113656+0000,discovery_candidates,探索,success,False,10,2026-06-04T11:36:56+00:00,updated discovery_candidates.parquet,2026-06-04T11:41:21+00:00
20260604T113656+0000,discovery_history,探索,success,False,136,2026-06-04T00:00:00+00:00,updated discovery_history.parquet,2026-06-04T11:41:21+00:00
20260604T113656+0000,discovery_performance,探索,success,False,378,2026-06-03T00:00:00+00:00,updated discovery_performance.parquet,2026-06-04T11:41:21+00:00
20260604T113656+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-04T11:41:21+00:00
20260604T113656+0000,kg_fact_events,知識圖譜,success,False,153,2026-06-04T10:11:49+00:00,updated kg/fact_events.parquet,2026-06-04T11:41:23+00:00
20260604T113656+0000,kg_narratives,知識圖譜,success,False,153,2026-06-04T10:11:49+00:00,updated kg/narrative_features.parquet,2026-06-04T11:41:23+00:00
20260604T113656+0000,kg_reactions,知識圖譜,success,False,508,2026-06-04T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-04T11:41:23+00:00
20260604T113656+0000,kg_links,知識圖譜,success,False,275,2026-06-04T11:41:21+00:00,updated kg/event_links.parquet,2026-06-04T11:41:23+00:00
20260604T113656+0000,kg_metadata,知識圖譜,success,False,1,2026-06-04T11:36:56+00:00,updated kg/kg_metadata.json,2026-06-04T11:41:23+00:00
20260604T113656+0000,prediction_log,模型,success,False,39,2026-06-03T00:00:00+00:00,updated prediction_log.csv,2026-06-04T11:41:24+00:00
20260604T113656+0000,lstm_features,模型,success,False,71,2026-05-04T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-04T11:41:31+00:00
20260604T113656+0000,lstm_status,模型,success,False,71,2026-06-04T11:41:31+00:00,updated lstm status,2026-06-04T11:41:31+00:00
20260604T194851+0000,market_prices,主資料,success,True,116891,2026-06-04T00:00:00+00:00,updated prices.parquet,2026-06-04T19:52:57+00:00
20260604T194851+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 1573 below 20% of previous cache (17619),2026-06-04T19:52:57+00:00
20260604T194851+0000,watchlist_news,新聞,fallback,True,119,2026-06-04T10:11:49+00:00,new frame is empty while previous cache has data,2026-06-04T19:54:51+00:00
20260604T194851+0000,international_news,新聞,fallback,False,37,2026-06-04T09:00:00+00:00,new frame is empty while previous cache has data,2026-06-04T19:55:32+00:00
20260604T194851+0000,discovery_news,探索,fallback,False,35,2026-06-04T08:30:28+00:00,new frame is empty while previous cache has data,2026-06-04T19:56:11+00:00
20260604T194851+0000,tsla_focus_news,專題,fallback,False,55,2026-06-04T09:06:11+00:00,new frame is empty while previous cache has data,2026-06-04T19:58:36+00:00
20260604T194851+0000,discovery_mentions,探索,success,False,12,2026-06-04T08:30:28+00:00,updated discovery_mentions.parquet,2026-06-04T19:58:40+00:00
20260604T194851+0000,discovery_candidates,探索,success,False,10,2026-06-04T19:48:51+00:00,updated discovery_candidates.parquet,2026-06-04T19:58:40+00:00
20260604T194851+0000,discovery_history,探索,success,False,136,2026-06-04T00:00:00+00:00,updated discovery_history.parquet,2026-06-04T19:58:40+00:00
20260604T194851+0000,discovery_performance,探索,success,False,408,2026-06-04T00:00:00+00:00,updated discovery_performance.parquet,2026-06-04T19:58:40+00:00
20260604T194851+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-04T19:58:40+00:00
20260604T194851+0000,kg_fact_events,知識圖譜,success,False,153,2026-06-04T10:11:49+00:00,updated kg/fact_events.parquet,2026-06-04T19:58:42+00:00
20260604T194851+0000,kg_narratives,知識圖譜,success,False,153,2026-06-04T10:11:49+00:00,updated kg/narrative_features.parquet,2026-06-04T19:58:42+00:00
20260604T194851+0000,kg_reactions,知識圖譜,success,False,508,2026-06-04T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-04T19:58:42+00:00
20260604T194851+0000,kg_links,知識圖譜,success,False,275,2026-06-04T19:58:40+00:00,updated kg/event_links.parquet,2026-06-04T19:58:42+00:00
20260604T194851+0000,kg_metadata,知識圖譜,success,False,1,2026-06-04T19:48:51+00:00,updated kg/kg_metadata.json,2026-06-04T19:58:42+00:00
20260604T194851+0000,prediction_log,模型,success,False,42,2026-06-04T00:00:00+00:00,updated prediction_log.csv,2026-06-04T19:58:44+00:00
20260604T194851+0000,lstm_features,模型,success,False,69,2026-05-04T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-04T19:58:50+00:00
20260604T194851+0000,lstm_status,模型,success,False,69,2026-06-04T19:58:50+00:00,updated lstm status,2026-06-04T19:58:50+00:00
20260605T113934+0000,market_prices,主資料,success,True,116883,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-05T11:43:38+00:00
20260605T113934+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 1573 below 20% of previous cache (17619),2026-06-05T11:43:38+00:00
20260605T113934+0000,watchlist_news,新聞,success,True,120,2026-06-05T10:51:00+00:00,updated news.parquet,2026-06-05T11:43:45+00:00
20260605T113934+0000,international_news,新聞,success,False,38,2026-06-04T22:35:06+00:00,updated international_news.parquet,2026-06-05T11:43:47+00:00
20260605T113934+0000,discovery_news,探索,success,False,35,2026-06-05T09:42:29+00:00,updated discovery_news.parquet,2026-06-05T11:43:49+00:00
20260605T113934+0000,tsla_focus_news,專題,success,False,56,2026-06-05T10:03:22+00:00,updated tsla_keyword_news.parquet,2026-06-05T11:43:58+00:00
20260605T113934+0000,discovery_mentions,探索,success,False,8,2026-06-05T09:42:29+00:00,updated discovery_mentions.parquet,2026-06-05T11:44:02+00:00
20260605T113934+0000,discovery_candidates,探索,success,False,6,2026-06-05T11:39:34+00:00,updated discovery_candidates.parquet,2026-06-05T11:44:02+00:00
20260605T113934+0000,discovery_history,探索,success,False,142,2026-06-05T00:00:00+00:00,updated discovery_history.parquet,2026-06-05T11:44:02+00:00
20260605T113934+0000,discovery_performance,探索,success,False,408,2026-06-04T00:00:00+00:00,updated discovery_performance.parquet,2026-06-05T11:44:02+00:00
20260605T113934+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-05T11:44:02+00:00
20260605T113934+0000,kg_fact_events,知識圖譜,success,False,156,2026-06-05T10:51:00+00:00,updated kg/fact_events.parquet,2026-06-05T11:44:04+00:00
20260605T113934+0000,kg_narratives,知識圖譜,success,False,156,2026-06-05T10:51:00+00:00,updated kg/narrative_features.parquet,2026-06-05T11:44:04+00:00
20260605T113934+0000,kg_reactions,知識圖譜,success,False,496,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-05T11:44:04+00:00
20260605T113934+0000,kg_links,知識圖譜,success,False,265,2026-06-05T11:44:03+00:00,updated kg/event_links.parquet,2026-06-05T11:44:04+00:00
20260605T113934+0000,kg_metadata,知識圖譜,success,False,1,2026-06-05T11:39:34+00:00,updated kg/kg_metadata.json,2026-06-05T11:44:04+00:00
20260605T113934+0000,prediction_log,模型,success,False,42,2026-06-04T00:00:00+00:00,updated prediction_log.csv,2026-06-05T11:44:06+00:00
20260605T113934+0000,lstm_features,模型,success,False,69,2026-05-04T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-05T11:44:12+00:00
20260605T113934+0000,lstm_status,模型,success,False,69,2026-06-05T11:44:12+00:00,updated lstm status,2026-06-05T11:44:12+00:00
20260605T115126+0000,market_prices,主資料,success,True,111851,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-05T11:55:29+00:00
20260605T115126+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 1573 below 20% of previous cache (17619),2026-06-05T11:55:29+00:00
20260605T115126+0000,watchlist_news,新聞,success,True,120,2026-06-05T10:51:00+00:00,updated news.parquet,2026-06-05T11:55:35+00:00
20260605T115126+0000,international_news,新聞,success,False,39,2026-06-04T22:35:06+00:00,updated international_news.parquet,2026-06-05T11:55:37+00:00
20260605T115126+0000,discovery_news,探索,fallback,False,35,2026-06-05T09:42:29+00:00,latest published regressed from 2026-06-05T09:42:29+00:00 to 2026-06-04T19:00:00+00:00,2026-06-05T11:55:39+00:00
20260605T115126+0000,tsla_focus_news,專題,success,False,57,2026-06-05T10:03:22+00:00,updated tsla_keyword_news.parquet,2026-06-05T11:55:48+00:00
20260605T115126+0000,discovery_mentions,探索,success,False,8,2026-06-05T09:42:29+00:00,updated discovery_mentions.parquet,2026-06-05T11:55:51+00:00
20260605T115126+0000,discovery_candidates,探索,success,False,6,2026-06-05T11:51:26+00:00,updated discovery_candidates.parquet,2026-06-05T11:55:51+00:00
20260605T115126+0000,discovery_history,探索,success,False,142,2026-06-05T00:00:00+00:00,updated discovery_history.parquet,2026-06-05T11:55:51+00:00
20260605T115126+0000,discovery_performance,探索,success,False,408,2026-06-04T00:00:00+00:00,updated discovery_performance.parquet,2026-06-05T11:55:51+00:00
20260605T115126+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-05T11:55:51+00:00
20260605T115126+0000,kg_fact_events,知識圖譜,success,False,157,2026-06-05T10:51:00+00:00,updated kg/fact_events.parquet,2026-06-05T11:55:53+00:00
20260605T115126+0000,kg_narratives,知識圖譜,success,False,157,2026-06-05T10:51:00+00:00,updated kg/narrative_features.parquet,2026-06-05T11:55:53+00:00
20260605T115126+0000,kg_reactions,知識圖譜,success,False,468,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-05T11:55:53+00:00
20260605T115126+0000,kg_links,知識圖譜,success,False,267,2026-06-05T11:55:51+00:00,updated kg/event_links.parquet,2026-06-05T11:55:53+00:00
20260605T115126+0000,kg_metadata,知識圖譜,success,False,1,2026-06-05T11:51:26+00:00,updated kg/kg_metadata.json,2026-06-05T11:55:53+00:00
20260605T115126+0000,prediction_log,模型,success,False,42,2026-06-04T00:00:00+00:00,updated prediction_log.csv,2026-06-05T11:55:54+00:00
20260605T115126+0000,lstm_features,模型,success,False,46,2026-05-04T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-05T11:55:59+00:00
20260605T115126+0000,lstm_status,模型,success,False,46,2026-06-05T11:55:58+00:00,updated lstm status,2026-06-05T11:55:59+00:00
20260605T183035+0000,market_prices,主資料,success,True,116921,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-05T18:34:39+00:00
20260605T183035+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 1573 below 20% of previous cache (17619),2026-06-05T18:34:39+00:00
20260605T183035+0000,watchlist_news,新聞,success,True,120,2026-06-05T17:09:43+00:00,updated news.parquet,2026-06-05T18:34:45+00:00
20260605T183035+0000,international_news,新聞,success,False,36,2026-06-05T14:45:31+00:00,updated international_news.parquet,2026-06-05T18:34:47+00:00
20260605T183035+0000,discovery_news,探索,success,False,28,2026-06-05T12:29:00+00:00,updated discovery_news.parquet,2026-06-05T18:34:50+00:00
20260605T183035+0000,tsla_focus_news,專題,success,False,53,2026-06-05T17:09:43+00:00,updated tsla_keyword_news.parquet,2026-06-05T18:34:59+00:00
20260605T183035+0000,discovery_mentions,探索,success,False,9,2026-06-05T09:42:29+00:00,updated discovery_mentions.parquet,2026-06-05T18:35:03+00:00
20260605T183035+0000,discovery_candidates,探索,success,False,8,2026-06-05T18:30:35+00:00,updated discovery_candidates.parquet,2026-06-05T18:35:03+00:00
20260605T183035+0000,discovery_history,探索,success,False,144,2026-06-05T00:00:00+00:00,updated discovery_history.parquet,2026-06-05T18:35:03+00:00
20260605T183035+0000,discovery_performance,探索,success,False,432,2026-06-05T00:00:00+00:00,updated discovery_performance.parquet,2026-06-05T18:35:03+00:00
20260605T183035+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-05T18:35:03+00:00
20260605T183035+0000,kg_fact_events,知識圖譜,success,False,155,2026-06-05T17:09:43+00:00,updated kg/fact_events.parquet,2026-06-05T18:35:05+00:00
20260605T183035+0000,kg_narratives,知識圖譜,success,False,155,2026-06-05T17:09:43+00:00,updated kg/narrative_features.parquet,2026-06-05T18:35:05+00:00
20260605T183035+0000,kg_reactions,知識圖譜,success,False,496,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-05T18:35:05+00:00
20260605T183035+0000,kg_links,知識圖譜,success,False,258,2026-06-05T18:35:04+00:00,updated kg/event_links.parquet,2026-06-05T18:35:05+00:00
20260605T183035+0000,kg_metadata,知識圖譜,success,False,1,2026-06-05T18:30:35+00:00,updated kg/kg_metadata.json,2026-06-05T18:35:05+00:00
20260605T183035+0000,prediction_log,模型,success,False,45,2026-06-05T00:00:00+00:00,updated prediction_log.csv,2026-06-05T18:35:07+00:00
20260605T183035+0000,lstm_features,模型,success,False,69,2026-05-04T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-05T18:35:13+00:00
20260605T183035+0000,lstm_status,模型,success,False,69,2026-06-05T18:35:13+00:00,updated lstm status,2026-06-05T18:35:13+00:00
20260606T081737+0000,market_prices,主資料,success,True,116903,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-06T08:20:40+00:00
20260606T081737+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 2616 below 20% of previous cache (17619),2026-06-06T08:20:41+00:00
20260606T081737+0000,watchlist_news,新聞,success,True,120,2026-06-06T06:17:10+00:00,updated news.parquet,2026-06-06T08:20:46+00:00
20260606T081737+0000,international_news,新聞,success,False,38,2026-06-05T20:45:53+00:00,updated international_news.parquet,2026-06-06T08:20:48+00:00
20260606T081737+0000,discovery_news,探索,success,False,35,2026-06-05T20:12:43+00:00,updated discovery_news.parquet,2026-06-06T08:20:50+00:00
20260606T081737+0000,tsla_focus_news,專題,success,False,56,2026-06-06T03:46:25+00:00,updated tsla_keyword_news.parquet,2026-06-06T08:20:58+00:00
20260606T081737+0000,discovery_mentions,探索,success,False,8,2026-06-04T08:30:28+00:00,updated discovery_mentions.parquet,2026-06-06T08:21:01+00:00
20260606T081737+0000,discovery_candidates,探索,success,False,8,2026-06-06T08:17:37+00:00,updated discovery_candidates.parquet,2026-06-06T08:21:01+00:00
20260606T081737+0000,discovery_history,探索,success,False,152,2026-06-06T00:00:00+00:00,updated discovery_history.parquet,2026-06-06T08:21:01+00:00
20260606T081737+0000,discovery_performance,探索,success,False,432,2026-06-05T00:00:00+00:00,updated discovery_performance.parquet,2026-06-06T08:21:01+00:00
20260606T081737+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-06T08:21:01+00:00
20260606T081737+0000,kg_fact_events,知識圖譜,success,False,157,2026-06-06T06:17:10+00:00,updated kg/fact_events.parquet,2026-06-06T08:21:03+00:00
20260606T081737+0000,kg_narratives,知識圖譜,success,False,157,2026-06-06T06:17:10+00:00,updated kg/narrative_features.parquet,2026-06-06T08:21:03+00:00
20260606T081737+0000,kg_reactions,知識圖譜,success,False,488,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-06T08:21:03+00:00
20260606T081737+0000,kg_links,知識圖譜,success,False,273,2026-06-06T08:21:02+00:00,updated kg/event_links.parquet,2026-06-06T08:21:03+00:00
20260606T081737+0000,kg_metadata,知識圖譜,success,False,1,2026-06-06T08:17:37+00:00,updated kg/kg_metadata.json,2026-06-06T08:21:03+00:00
20260606T081737+0000,prediction_log,模型,success,False,45,2026-06-05T00:00:00+00:00,updated prediction_log.csv,2026-06-06T08:21:05+00:00
20260606T081737+0000,lstm_features,模型,success,False,69,2026-05-05T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-06T08:21:11+00:00
20260606T081737+0000,lstm_status,模型,success,False,69,2026-06-06T08:21:11+00:00,updated lstm status,2026-06-06T08:21:11+00:00
20260606T091339+0000,market_prices,主資料,success,True,116903,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-06T09:16:42+00:00
20260606T091339+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 2616 below 20% of previous cache (17619),2026-06-06T09:16:42+00:00
20260606T091339+0000,watchlist_news,新聞,success,True,120,2026-06-06T06:30:00+00:00,updated news.parquet,2026-06-06T09:16:48+00:00
20260606T091339+0000,international_news,新聞,fallback,False,38,2026-06-05T20:45:53+00:00,latest published regressed from 2026-06-05T20:45:53+00:00 to 2026-06-05T20:21:50+00:00,2026-06-06T09:16:50+00:00
20260606T091339+0000,discovery_news,探索,success,False,35,2026-06-05T20:12:43+00:00,updated discovery_news.parquet,2026-06-06T09:16:52+00:00
20260606T091339+0000,tsla_focus_news,專題,success,False,54,2026-06-06T03:46:25+00:00,updated tsla_keyword_news.parquet,2026-06-06T09:17:00+00:00
20260606T091339+0000,discovery_mentions,探索,success,False,9,2026-06-03T19:25:51+00:00,updated discovery_mentions.parquet,2026-06-06T09:17:03+00:00
20260606T091339+0000,discovery_candidates,探索,success,False,9,2026-06-06T09:13:39+00:00,updated discovery_candidates.parquet,2026-06-06T09:17:03+00:00
20260606T091339+0000,discovery_history,探索,success,False,153,2026-06-06T00:00:00+00:00,updated discovery_history.parquet,2026-06-06T09:17:03+00:00
20260606T091339+0000,discovery_performance,探索,success,False,432,2026-06-05T00:00:00+00:00,updated discovery_performance.parquet,2026-06-06T09:17:03+00:00
20260606T091339+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-06T09:17:03+00:00
20260606T091339+0000,kg_fact_events,知識圖譜,success,False,157,2026-06-06T06:30:00+00:00,updated kg/fact_events.parquet,2026-06-06T09:17:05+00:00
20260606T091339+0000,kg_narratives,知識圖譜,success,False,157,2026-06-06T06:30:00+00:00,updated kg/narrative_features.parquet,2026-06-06T09:17:05+00:00
20260606T091339+0000,kg_reactions,知識圖譜,success,False,480,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-06T09:17:05+00:00
20260606T091339+0000,kg_links,知識圖譜,success,False,271,2026-06-06T09:17:03+00:00,updated kg/event_links.parquet,2026-06-06T09:17:05+00:00
20260606T091339+0000,kg_metadata,知識圖譜,success,False,1,2026-06-06T09:13:39+00:00,updated kg/kg_metadata.json,2026-06-06T09:17:05+00:00
20260606T091339+0000,prediction_log,模型,success,False,45,2026-06-05T00:00:00+00:00,updated prediction_log.csv,2026-06-06T09:17:06+00:00
20260606T091339+0000,lstm_features,模型,success,False,69,2026-05-05T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-06T09:17:12+00:00
20260606T091339+0000,lstm_status,模型,success,False,69,2026-06-06T09:17:12+00:00,updated lstm status,2026-06-06T09:17:12+00:00
20260606T155912+0000,market_prices,主資料,success,True,116903,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-06T16:03:17+00:00
20260606T155912+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 1573 below 20% of previous cache (17619),2026-06-06T16:03:17+00:00
20260606T155912+0000,watchlist_news,新聞,success,True,120,2026-06-06T14:33:45+00:00,updated news.parquet,2026-06-06T16:03:23+00:00
20260606T155912+0000,international_news,新聞,success,False,37,2026-06-06T12:24:43+00:00,updated international_news.parquet,2026-06-06T16:03:25+00:00
20260606T155912+0000,discovery_news,探索,success,False,35,2026-06-05T20:12:43+00:00,updated discovery_news.parquet,2026-06-06T16:03:27+00:00
20260606T155912+0000,tsla_focus_news,專題,success,False,57,2026-06-06T12:40:13+00:00,updated tsla_keyword_news.parquet,2026-06-06T16:03:36+00:00
20260606T155912+0000,discovery_mentions,探索,success,False,8,2026-06-03T19:25:50+00:00,updated discovery_mentions.parquet,2026-06-06T16:03:39+00:00
20260606T155912+0000,discovery_candidates,探索,success,False,8,2026-06-06T15:59:12+00:00,updated discovery_candidates.parquet,2026-06-06T16:03:39+00:00
20260606T155912+0000,discovery_history,探索,success,False,152,2026-06-06T00:00:00+00:00,updated discovery_history.parquet,2026-06-06T16:03:39+00:00
20260606T155912+0000,discovery_performance,探索,success,False,432,2026-06-05T00:00:00+00:00,updated discovery_performance.parquet,2026-06-06T16:03:39+00:00
20260606T155912+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-06T16:03:39+00:00
20260606T155912+0000,kg_fact_events,知識圖譜,success,False,157,2026-06-06T14:33:45+00:00,updated kg/fact_events.parquet,2026-06-06T16:03:41+00:00
20260606T155912+0000,kg_narratives,知識圖譜,success,False,157,2026-06-06T14:33:45+00:00,updated kg/narrative_features.parquet,2026-06-06T16:03:41+00:00
20260606T155912+0000,kg_reactions,知識圖譜,success,False,468,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-06T16:03:41+00:00
20260606T155912+0000,kg_links,知識圖譜,success,False,273,2026-06-06T16:03:40+00:00,updated kg/event_links.parquet,2026-06-06T16:03:41+00:00
20260606T155912+0000,kg_metadata,知識圖譜,success,False,1,2026-06-06T15:59:12+00:00,updated kg/kg_metadata.json,2026-06-06T16:03:41+00:00
20260606T155912+0000,prediction_log,模型,success,False,45,2026-06-05T00:00:00+00:00,updated prediction_log.csv,2026-06-06T16:03:43+00:00
20260606T155912+0000,lstm_features,模型,success,False,69,2026-05-05T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-06T16:03:48+00:00
20260606T155912+0000,lstm_status,模型,success,False,69,2026-06-06T16:03:48+00:00,updated lstm status,2026-06-06T16:03:48+00:00
20260606T214421+0000,market_prices,主資料,success,True,116903,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-06T21:48:16+00:00
20260606T214421+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 2616 below 20% of previous cache (17619),2026-06-06T21:48:16+00:00
20260606T214421+0000,watchlist_news,新聞,success,True,119,2026-06-06T16:05:00+00:00,updated news.parquet,2026-06-06T21:48:22+00:00
20260606T214421+0000,international_news,新聞,success,False,36,2026-06-06T15:26:00+00:00,updated international_news.parquet,2026-06-06T21:48:24+00:00
20260606T214421+0000,discovery_news,探索,success,False,35,2026-06-06T19:31:01+00:00,updated discovery_news.parquet,2026-06-06T21:48:27+00:00
20260606T214421+0000,tsla_focus_news,專題,success,False,57,2026-06-06T18:16:58+00:00,updated tsla_keyword_news.parquet,2026-06-06T21:48:36+00:00
20260606T214421+0000,discovery_mentions,探索,success,False,6,2026-06-06T19:31:01+00:00,updated discovery_mentions.parquet,2026-06-06T21:48:41+00:00
20260606T214421+0000,discovery_candidates,探索,success,False,6,2026-06-06T21:44:21+00:00,updated discovery_candidates.parquet,2026-06-06T21:48:41+00:00
20260606T214421+0000,discovery_history,探索,success,False,150,2026-06-06T00:00:00+00:00,updated discovery_history.parquet,2026-06-06T21:48:41+00:00
20260606T214421+0000,discovery_performance,探索,success,False,432,2026-06-05T00:00:00+00:00,updated discovery_performance.parquet,2026-06-06T21:48:41+00:00
20260606T214421+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-06T21:48:41+00:00
20260606T214421+0000,kg_fact_events,知識圖譜,success,False,155,2026-06-06T16:05:00+00:00,updated kg/fact_events.parquet,2026-06-06T21:48:43+00:00
20260606T214421+0000,kg_narratives,知識圖譜,success,False,155,2026-06-06T16:05:00+00:00,updated kg/narrative_features.parquet,2026-06-06T21:48:43+00:00
20260606T214421+0000,kg_reactions,知識圖譜,success,False,456,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-06T21:48:43+00:00
20260606T214421+0000,kg_links,知識圖譜,success,False,271,2026-06-06T21:48:42+00:00,updated kg/event_links.parquet,2026-06-06T21:48:43+00:00
20260606T214421+0000,kg_metadata,知識圖譜,success,False,1,2026-06-06T21:44:21+00:00,updated kg/kg_metadata.json,2026-06-06T21:48:43+00:00
20260606T214421+0000,prediction_log,模型,success,False,45,2026-06-05T00:00:00+00:00,updated prediction_log.csv,2026-06-06T21:48:44+00:00
20260606T214421+0000,lstm_features,模型,success,False,69,2026-05-05T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-06T21:48:50+00:00
20260606T214421+0000,lstm_status,模型,success,False,69,2026-06-06T21:48:50+00:00,updated lstm status,2026-06-06T21:48:50+00:00
20260607T101039+0000,market_prices,主資料,success,True,116885,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-07T10:13:55+00:00
20260607T101039+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 2616 below 20% of previous cache (17619),2026-06-07T10:13:55+00:00
20260607T101039+0000,watchlist_news,新聞,success,True,120,2026-06-07T09:30:46+00:00,updated news.parquet,2026-06-07T10:14:01+00:00
20260607T101039+0000,international_news,新聞,success,False,36,2026-06-07T03:07:15+00:00,updated international_news.parquet,2026-06-07T10:14:03+00:00
20260607T101039+0000,discovery_news,探索,success,False,35,2026-06-06T19:31:01+00:00,updated discovery_news.parquet,2026-06-07T10:14:06+00:00
20260607T101039+0000,tsla_focus_news,專題,success,False,52,2026-06-07T06:49:00+00:00,updated tsla_keyword_news.parquet,2026-06-07T10:14:14+00:00
20260607T101039+0000,discovery_mentions,探索,success,False,7,2026-06-06T19:31:01+00:00,updated discovery_mentions.parquet,2026-06-07T10:14:17+00:00
20260607T101039+0000,discovery_candidates,探索,success,False,4,2026-06-07T10:10:39+00:00,updated discovery_candidates.parquet,2026-06-07T10:14:17+00:00
20260607T101039+0000,discovery_history,探索,success,False,154,2026-06-07T00:00:00+00:00,updated discovery_history.parquet,2026-06-07T10:14:17+00:00
20260607T101039+0000,discovery_performance,探索,success,False,432,2026-06-05T00:00:00+00:00,updated discovery_performance.parquet,2026-06-07T10:14:17+00:00
20260607T101039+0000,governance_summary,治理,success,False,4,,updated governance_summary.parquet,2026-06-07T10:14:17+00:00
20260607T101039+0000,kg_fact_events,知識圖譜,success,False,156,2026-06-07T09:30:46+00:00,updated kg/fact_events.parquet,2026-06-07T10:14:18+00:00
20260607T101039+0000,kg_narratives,知識圖譜,success,False,156,2026-06-07T09:30:46+00:00,updated kg/narrative_features.parquet,2026-06-07T10:14:18+00:00
20260607T101039+0000,kg_reactions,知識圖譜,success,False,440,2026-06-05T00:00:00+00:00,updated kg/market_reactions.parquet,2026-06-07T10:14:18+00:00
20260607T101039+0000,kg_links,知識圖譜,success,False,280,2026-06-07T10:14:17+00:00,updated kg/event_links.parquet,2026-06-07T10:14:18+00:00
20260607T101039+0000,kg_metadata,知識圖譜,success,False,1,2026-06-07T10:10:39+00:00,updated kg/kg_metadata.json,2026-06-07T10:14:18+00:00
20260607T101039+0000,prediction_log,模型,success,False,45,2026-06-05T00:00:00+00:00,updated prediction_log.csv,2026-06-07T10:14:20+00:00
20260607T101039+0000,lstm_features,模型,success,False,71,2026-05-06T00:00:00+00:00,updated lstm/lstm_features.parquet,2026-06-07T10:14:25+00:00
20260607T101039+0000,lstm_status,模型,success,False,71,2026-06-07T10:14:25+00:00,updated lstm status,2026-06-07T10:14:25+00:00
20260607T165441+0000,market_prices,主資料,success,True,116885,2026-06-05T00:00:00+00:00,updated prices.parquet,2026-06-07T16:58:26+00:00
20260607T165441+0000,market_macro,主資料,fallback,True,17619,2026-06-01T00:00:00+00:00,row count 2616 below 20% of previous cache (17619),2026-06-07T16:58:26+00:00
20260607T165441+0000,watchlist_news,新聞,success,True,120,2026-06-07T14:10:00+00:00,updated news.parquet,2026-06-07T16:58:32+00:00
20260607T165441+0000,international_news,新聞,success,False,36,2026-06-07T03:07:15+00:00,updated international_news.parquet,2026-06-07T16:58:35+00:00
20260607T165441+0000,discovery_news,探索,success,False,35,2026-06-06T19:31:01+00:00,updated discovery_news.parquet,2026-06-07T16:58:37+00:00
20260607T165441+0000,tsla_focus_news,專題,success,False,55,2026-06-07T09:31:00+00:00,updated tsla_keyword_news.parquet,2026-06-07T16:58:47+00:00
20260607T165441+0000,discovery_mentions,探索,success,False,10,2026-06-06T19:31:01+00:00,updated discovery_mentions.parquet,2026-06-07T16:58:52+00:00
